,created_at,user_name,screen_name,description,user_location,text,language,hashtags,media_url,source,coordinates,place,time_zone
27,2022-02-16 23:16:40+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Los Angeles-class nuclear attack submarine leaving Norfolk, Virginia - February 16, 2022 https://t.co/sBScdSQcJi",en,,['https://pbs.twimg.com/media/FLwRc-eXMAQSUo8.jpg'],Twitter for iPad,,,
28,2022-02-16 03:58:32+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Nimitz (CVN 68) Nimitz-class aircraft carrier leaving San Diego - February 15, 2022 #ussnimitz #cvn68 https://t.co/Pz9aRVOK9w",en,"['ussnimitz', 'cvn68']",['https://pbs.twimg.com/media/FLsIXWpX0AU2iy4.jpg'],Twitter for iPad,,,
29,2022-02-16 00:45:54+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA",@johnmorgan726 My view - first try with the new telescope. This is at minimum zoom. https://t.co/JuDd8QsNvn,en,,['https://pbs.twimg.com/media/FLrcSQYVgAgr4sN.jpg'],Twitter for iPad,,,
30,2022-02-15 16:57:02+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Arleigh Burke-class guided missile destroyer leaving Norfolk, Virginia - February 15, 2022 https://t.co/uNlyvYqgDq",en,,['https://pbs.twimg.com/media/FLpw-IxXIAM1Jqu.jpg'],Twitter for iPad,,,
31,2022-02-15 14:03:55+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Blue Angels above San Diego - February 14, 2022

* photo courtesy of @cjr1321 https://t.co/e2N48JmoH7",en,,['https://pbs.twimg.com/media/FLpJWKyWYAUz9Ch.jpg'],Twitter for iPad,,,
32,2022-02-15 01:01:34+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Los Angeles-class nuclear attack submarine coming into San Diego and heading back out - February 14, 2022 https://t.co/pK1BF5De9q",en,,['https://pbs.twimg.com/media/FLmWSDaWQAAPJIQ.jpg'],Twitter for iPad,,,
33,2022-02-15 00:07:09+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","HMCS Calgary (FFH 335) Halifax-class frigate leaving Pearl Harbor, Hawaii - February 14, 2022 #hmcscalgary #ffh335 https://t.co/tarHAT5f5m",en,"['hmcscalgary', 'ffh335']",['https://pbs.twimg.com/media/FLmJ098X0AAEjOR.jpg'],Twitter for iPad,,,
34,2022-02-14 23:17:25+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Nimitz (CVN 68) Nimitz-class aircraft carrier coming into San Diego - February 14, 2022 #ussnimitz #cvn68 https://t.co/y0INGd40ke",en,"['ussnimitz', 'cvn68']",['https://pbs.twimg.com/media/FLl-cSmWUAAkSwl.jpg'],Twitter for iPad,,,
35,2022-02-14 21:23:15+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Nimitz (CVN 68) Nimitz-class aircraft carrier coming into San Diego - February 14, 2022 #ussnimitz #cvn68 https://t.co/s9T8tfUMlo",en,"['ussnimitz', 'cvn68']",['https://pbs.twimg.com/media/FLlkUDjXIAI-XP0.jpg'],Twitter for iPad,,,
36,2022-02-14 20:23:30+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Blue Angels above San Diego - February 14, 2022 https://t.co/bL02aoTSXp",en,,['https://pbs.twimg.com/media/FLlWouLXwAUldkM.jpg'],Twitter for iPad,,,
37,2022-02-14 19:50:10+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Tripoli (LHA 7) America-class amphibious assault ship leaving San Diego - February 14, 2022 #usstripoli #lha7 https://t.co/72Z4VhRuKK",en,"['usstripoli', 'lha7']",['https://pbs.twimg.com/media/FLlPAbpWQAIzvr5.jpg'],Twitter for iPad,,,
38,2022-02-14 14:36:50+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Arleigh Burke-class guided missile destroyer coming into Mayport, Florida - February 14, 2022 https://t.co/MBDHJfBEoe",en,,['https://pbs.twimg.com/media/FLkHS1QXoAkkBvA.jpg'],Twitter for iPad,,,
39,2022-02-14 10:35:03+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","HMS Lancaster (F229) Duke-class frigate leaving Portsmouth, England - February 14, 2022 #hmslancaster #f229 https://t.co/Yh9kK6r0Hy",en,"['hmslancaster', 'f229']",['https://pbs.twimg.com/media/FLjP8-XWYAMnjeW.jpg'],Twitter for iPad,,,
40,2022-02-13 21:06:50+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Los Angeles-class nuclear attack submarine leaving Pearl Harbor, Hawaii this morning - February 13, 2022 https://t.co/7E6xB7rKaw",en,,['https://pbs.twimg.com/media/FLgW99NWYAsYQQ4.jpg'],Twitter for iPad,,,
41,2022-02-12 23:56:51+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Nimitz (CVN 68) Nimitz-class aircraft carrier off of San Diego - February 12, 2022 #ussnimitz #cvn68 https://t.co/qsyAvaz4Al",en,"['ussnimitz', 'cvn68']",['https://pbs.twimg.com/media/FLb0SjhXIAEoXqx.jpg'],Twitter for iPad,,,
42,2022-02-12 20:01:03+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","U.S. Navy drone ship USV Seahawk coming into Pearl Harbor, Hawaii  - February 12, 2022  #usvseahawk #USV https://t.co/dMRrEoiARz",en,"['usvseahawk', 'USV']",['https://pbs.twimg.com/media/FLa-Uj2XwA0Un3t.jpg'],Twitter for iPad,,,
43,2022-02-12 14:15:35+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","French Navy Loire-class support vessel FS Seine (A604) in Valletta, Malta - February 12, 2022 #fsseine #a604 https://t.co/vhQulRGsZd",en,"['fsseine', 'a604']",['https://pbs.twimg.com/media/FLZvP8pXwAIpSag.jpg'],Twitter for iPad,,,
44,2022-02-11 16:29:21+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Freedom-variant littoral combat ship leaving Mayport, Florida - February 11, 2022 https://t.co/vpWFGFrUzY",en,,['https://pbs.twimg.com/media/FLVERuxWYAQjGLa.jpg'],Twitter for iPad,,,
45,2022-02-10 23:23:41+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Royal Navy Astute-class fleet submarine inbound to Loch Long - February 10, 2022 

* photo courtesy of @ScotlandDX https://t.co/mvrfNUj7cF",en,,['https://pbs.twimg.com/media/FLRZhITWUAIYqq1.jpg'],Twitter for iPad,,,
46,2022-02-09 13:17:03+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Sunset in San Diego - February 8, 2022

* photo courtesy of @cjr1321 https://t.co/xmlKf5VhG8",en,,['https://pbs.twimg.com/media/FLKFFJ4XsAcqN0c.jpg'],Twitter for iPad,,,
47,2022-02-09 13:16:18+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Aircraft coming into San Diego - February 8, 2022

* photo courtesy of @cjr1321 https://t.co/nKEoGgNg2P",en,,['https://pbs.twimg.com/media/FLKE6OnXoAEme6c.jpg'],Twitter for iPad,,,
48,2022-02-09 01:15:55+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USCGC Kimball (WMSL 756) Legend-class cutter leaving Honolulu, Hawaii - February 8, 2022 #uscgckimball #wmsl756 https://t.co/LMJCF4YBt3",en,"['uscgckimball', 'wmsl756']",['https://pbs.twimg.com/media/FLHgBpiXsAE3nsS.jpg'],Twitter for iPad,,,
49,2022-02-08 16:39:35+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Carl Vinson (CVN 70) Nimitz-class aircraft carrier leaving Pearl Harbor - February 7, 2022 #usscarlvinson #cvn70 https://t.co/pwHX8Yus2k",en,"['usscarlvinson', 'cvn70']",['https://pbs.twimg.com/media/FLFp2UmXEAIjMDO.jpg'],Twitter for iPad,,,
50,2022-02-08 16:39:25+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Carl Vinson (CVN 70) Nimitz-class aircraft carrier leaving Pearl Harbor - February 7, 2022 #usscarlvinson #cvn70 https://t.co/orFpvzDCQ5",en,"['usscarlvinson', 'cvn70']",['https://pbs.twimg.com/media/FLFpz-5XsAApcww.jpg'],Twitter for iPad,,,
51,2022-02-06 14:06:28+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Royal Navy Astute-class fleet submarine inbound on the Clyde - February 6, 2022 

* photo courtesy of @SheilaLWeir https://t.co/AVIBxcHoDd",en,,['https://pbs.twimg.com/media/FK6zn8MWQAUt3Gg.jpg'],Twitter for iPad,,,
52,2022-02-06 14:01:54+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Turkish Navy Type 209/1200 Ay-class submarine northbound in the Bosphorus - February 6, 2022 https://t.co/znNKcHzbTq",en,,['https://pbs.twimg.com/media/FK6ylGUXEAMUE-x.jpg'],Twitter for iPad,,,
53,2022-02-06 03:56:58+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Virginia-class nuclear attack submarine coming into Pearl Harbor - February 5, 2022 https://t.co/hqyVTJcFRQ",en,,['https://pbs.twimg.com/media/FK4oHv3XEAEsa5D.jpg'],Twitter for iPad,,,
54,2022-02-05 00:18:10+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","C-Tractor 22 watering the San Diego Bay - February 4, 2022

* photo courtesy of @cjr1321 https://t.co/wKbPG9LGep",en,,['https://pbs.twimg.com/media/FKyscwRXIAEFSDz.jpg'],Twitter for iPad,,,
55,2022-02-04 14:12:31+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","French Navy Mistral-class amphibious assault ship coming into Toulon, France - February 4, 2022 https://t.co/zl7dUGMb0g",en,,['https://pbs.twimg.com/media/FKwh08AXsAMP5uU.jpg'],Twitter for iPad,,,
56,2022-02-04 14:09:32+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","German Navy Elbe-class tender FGS Mosel (A512) coming into Kiel, Germany - February 4, 2022 #fgsmosel #a512 https://t.co/I9ORs3TozS",en,"['fgsmosel', 'a512']",['https://pbs.twimg.com/media/FKwhJWwXEAU9Zg-.jpg'],Twitter for iPad,,,
57,2022-02-03 04:51:43+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","U.S. Navy Range Support Craft (RSC) 3 leaving San Diego - February 2, 2022 #rsc3 https://t.co/mihjpLV9Di",en,['rsc3'],['https://pbs.twimg.com/media/FKpX4SlXEAMhRlK.jpg'],Twitter for iPad,,,
58,2022-02-02 19:55:56+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","US Navy Landing Craft Utility - LCU 1627 in San Diego Bay - February 2, 2022

* photo courtesy of @cjr1321 https://t.co/kUYYy12MGM",en,,['https://pbs.twimg.com/media/FKndQASXEAE885A.jpg'],Twitter for iPad,,,
59,2022-02-01 14:51:43+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","HMS Lancaster (F229) Duke-class frigate leaving Portsmouth, England - February 1, 2022 #hmslancaster #f229 https://t.co/oAc6KEVfwk",en,"['hmslancaster', 'f229']",['https://pbs.twimg.com/media/FKhOB8AXIAMCpLY.jpg'],Twitter for iPad,,,
60,2022-02-01 14:29:52+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","French Navy Horizon-class air defence frigate leaving Toulon, France - February 1, 2022 https://t.co/RRiKB8CuOm",en,,['https://pbs.twimg.com/media/FKhJBz0XsAA33G0.jpg'],Twitter for iPad,,,
61,2022-01-31 19:21:51+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Tripoli (LHA 7) America-class amphibious assault ship leaving San Diego - January 31, 2022 #usstripoli #lha7 https://t.co/SMfPOz75vt",en,"['usstripoli', 'lha7']",['https://pbs.twimg.com/media/FKdCRTTXwAkJh1A.jpg'],Twitter for iPad,,,
62,2022-01-30 22:55:43+00:00,WarshipCam,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Boeing C17A Globemaster III coming into San Diego - January 30, 2022

* photo courtesy of @cjr1321 https://t.co/7M6YJSlO4I",en,,['https://pbs.twimg.com/media/FKYpoJHX0AM9wCJ.jpg'],Twitter for iPad,,,
