,created_at,user_name,screen_name,description,user_location,text,language,hashtags,media_url,source,coordinates,place,time_zone
10,2022-02-16 20:06:04+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @TankerTimelapse: Escape from Pompey, turned out nice again https://t.co/MRxoXYkSWh",en,,['https://pbs.twimg.com/ext_tw_video_thumb/1493989883009974273/pu/img/boNbfhgE8eEMv8dh.jpg'],Twitter for Android,,,
11,2022-02-11 05:01:20+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @PNWstevedore: Terminal 18
CMA-CGM Rigoletto 2 cranes to finish. 155 moves each and she sails. 5 RTG’s in the CY. https://t.co/Fgn4EltphE",en,,['https://pbs.twimg.com/media/FLRRtVaVkAUvDu8.jpg'],Twitter for Android,,,
12,2022-02-09 06:58:21+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @TankerTimelapse: Last one today. https://t.co/DFXJwLFIIV,en,,['https://pbs.twimg.com/ext_tw_video_thumb/1491186388666142728/pu/img/NIaw0fMK3SZVHlPs.jpg'],Twitter for Android,,,
13,2022-02-09 04:36:15+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @TheSuffolkMan: #Shipping #Tugs #StourEstuary https://t.co/SIAQcJet9m,und,"['Shipping', 'Tugs', 'StourEstuary']",['https://pbs.twimg.com/media/FLFV9vAXMAIiuNC.jpg'],Twitter for Android,,,
14,2022-01-30 07:00:37+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @wightlink1: Stormy sky’s over Victoria of Wight this evening ⛈ ⛴ https://t.co/V6Ra101FKu,en,,['https://pbs.twimg.com/media/FKSODZcWYAQeKo0.jpg'],Twitter for Android,,,
15,2022-01-27 17:32:34+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @t_enienergy: https://t.co/qn9Zhz3lkA,und,,['https://pbs.twimg.com/media/FKHt_Q8VEAAm1WK.jpg'],Twitter for Android,,,
16,2022-01-24 20:53:23+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @wightlink1: Portsmouth Harbour by night ⛴ https://t.co/3NmFL7UQ3Y,en,,['https://pbs.twimg.com/media/FJ5FFptXEAEOvKY.jpg'],Twitter for Android,,,
17,2022-01-20 05:03:20+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @PNWstevedore: Terminal 18
TRF Pescara working three cranes. APL Qingdao idle at berth. 4 CY RTG’s. https://t.co/nyiLM2CBKe",en,,['https://pbs.twimg.com/media/FJfzI_eVIAAdJjj.jpg'],Twitter for Android,,,
18,2022-01-18 03:55:34+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @wightlink1: HMS Dragon departs Portsmouth Harbour this afternoon under the watchful eye of Wight Ryder ll https://t.co/9YXEnxpsZs,en,,['https://pbs.twimg.com/media/FJVEhKhXoAA-nCw.jpg'],Twitter for Android,,,
19,2022-01-17 05:48:34+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @girlaboutthames: Views across the Thames from Gravesend to Tilbury at sunset this evening. https://t.co/9Tf4mDCaDq,en,,['https://pbs.twimg.com/media/FJPG9UrXEAIiTZK.jpg'],Twitter for Android,,,
20,2022-01-16 07:04:02+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @CaquinteiroMar: M/T Ginostra M saliendo al ocaso. #Huelva #Sunset https://t.co/hXosdzpwKR,it,"['Huelva', 'Sunset']",['https://pbs.twimg.com/ext_tw_video_thumb/1482450618027548675/pu/img/Yogw8K4S_zw72DPR.jpg'],Twitter for Android,,,
21,2022-01-16 07:03:46+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @TheSuffolkMan: #Port of #Felixstowe #Shipping #Containers #Ferry @RetiredDockers https://t.co/hhjegPfKcK,und,"['Port', 'Felixstowe', 'Shipping', 'Containers', 'Ferry']",['https://pbs.twimg.com/media/FJIYghuX0AEcznG.jpg'],Twitter for Android,,,
22,2022-01-15 09:05:08+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @wightlink1: Seeing double 👀 ⛴ https://t.co/5i0lG3tmje,en,,['https://pbs.twimg.com/media/FJIWlzVWQAEeSKY.jpg'],Twitter for Android,,,
23,2022-01-14 19:53:53+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @philcorlett: Deep Discoverer in the fog in Invergordon today https://t.co/lC5x0Ti1GR,en,,['https://pbs.twimg.com/media/FJEr8OFXwAY_Re6.jpg'],Twitter for Android,,,
24,2022-01-14 05:49:54+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @CCGcap10: The view from my office today- Jan. 13 - breaking ice in the St. Mary’s River. https://t.co/7wOtic7MB1,en,,['https://pbs.twimg.com/media/FI_Lw0-WYAAIAM5.jpg'],Twitter for Android,,,
25,2022-01-12 06:57:06+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @GaloMonge: ""K-RIVER""...
Saliendo de Navío Norte @PuertoAlgeciras.
#vbsimun https://t.co/XmsEMhDJwM",es,['vbsimun'],['https://pbs.twimg.com/media/FI37l7YXIAEzM96.jpg'],Twitter for Android,,,
26,2022-01-10 07:14:07+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @PNWstevedore: And another box ship inbound to Terminal 18 berth 4. GSL Myny. https://t.co/TkBlZuo7Fm,en,,['https://pbs.twimg.com/ext_tw_video_thumb/1479930296258596865/pu/img/ZVazhIacsbDrIKBX.jpg'],Twitter for Android,,,
27,2022-01-10 07:13:57+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @TheSuffolkMan: #Shipping #CruiseShip #StourEstuary https://t.co/fa9eZhAW7O,und,"['Shipping', 'CruiseShip', 'StourEstuary']",['https://pbs.twimg.com/media/FIpiuasXEAE0qIG.jpg'],Twitter for Android,,,
28,2022-01-09 06:49:15+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @BFMunchkin: Tug 'Yorkshireman' of @SMSTowage heading back to Albert Johnson Quay at @PortsmouthPort (28/11/21) https://t.co/FMjbguUEpZ,en,,['https://pbs.twimg.com/media/FFSoFQCX0AYa3yU.jpg'],Twitter for Android,,,
29,2022-01-07 05:49:15+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @HistoricalSoton: Southampton Docks. https://t.co/t1xm9CulXy,en,,['https://pbs.twimg.com/media/FIa9582XEAI0ldE.jpg'],Twitter for Android,,,
30,2022-01-06 21:46:54+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @philcorlett: Coastworks barge CW-4 &amp; Deep discoverer in Invergordon today https://t.co/CnSvSLDwZD,en,,['https://pbs.twimg.com/media/FIcP8gcWQAM4M8u.jpg'],Twitter for Android,,,
31,2022-01-03 15:15:43+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @wightlink1: Monday morning traffic in the camber ⛴ https://t.co/mcNraOFMEv,en,,['https://pbs.twimg.com/media/FIKiuZaXMAINsg3.jpg'],Twitter for Android,,,
32,2021-12-31 22:03:06+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @TomJohn43631159: Just finished our last job for this year now back to the barn https://t.co/4jAItLI7SS,en,,['https://pbs.twimg.com/media/FH7lTGUUYAEjkPx.jpg'],Twitter for Android,,,
33,2021-12-31 05:33:07+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @TMSoberSailor: High and dry, fresh out of the water. Rotterdam. https://t.co/yudaTxFWtr",en,,['https://pbs.twimg.com/media/FH38eWbXsAMMej2.jpg'],Twitter for Android,,,
34,2021-12-30 05:13:15+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @AfricaUya: MARIETJE ANDREA anchored ⚓️ #Ship #shipsinpics #maritime #SAR #VTS #shipspotter #windy https://t.co/I9LdjRBbFd,nl,"['Ship', 'shipsinpics', 'maritime', 'SAR', 'VTS', 'shipspotter', 'windy']",['https://pbs.twimg.com/media/FHx_FDcXsAAOt9z.jpg'],Twitter for Android,,,
35,2021-12-29 05:21:34+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @TMSoberSailor: On transit to Las Palmas, warp speed…or about 11knots 🤷‍♂️ https://t.co/CpyHjNnLiX",en,,['https://pbs.twimg.com/media/FHqZK4wXIAgG4j1.jpg'],Twitter for Android,,,
36,2021-12-26 12:22:22+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @Alan_J_Dwan: Cracking morning down here in Newlyn #Cornwall #Cornish https://t.co/SZHSu54ju5,en,"['Cornwall', 'Cornish']",['https://pbs.twimg.com/media/FHhd5VZXoAA64-K.jpg'],Twitter for Android,,,
37,2021-12-26 06:42:11+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @BShipspotting: Discovery Coast pushing a barge on the 18th https://t.co/rn84yuGQui,en,,['https://pbs.twimg.com/media/FHdiWn5XMAg1-2m.jpg'],Twitter for Android,,,
38,2021-12-23 05:21:08+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @LondonPortAuth: Ship Movements: See what's on the move in the #PortofLondon https://t.co/rj7hVkywkB https://t.co/vF8uiPVLjU,en,['PortofLondon'],['https://pbs.twimg.com/media/FHOYXjgWYA4uC6k.jpg'],Twitter for Android,,,
39,2021-12-22 05:04:28+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @GibraltarPilots: Dodging the rain. https://t.co/KfFcexWb61,en,,['https://pbs.twimg.com/media/FHLz2egXIAAhXAH.jpg'],Twitter for Android,,,
40,2021-12-21 05:16:39+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @ScotlandDX: Constance passing Greenock outbound from Glasgow for Fenit Ireland #shipping https://t.co/QT5VfCkS2j,en,['shipping'],['https://pbs.twimg.com/media/FHFDNLkXsAQjaW2.jpg'],Twitter for Android,,,
41,2021-12-20 05:47:50+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @BShipspotting: RoRo RCC Amsterdam departed town yesterday https://t.co/W1oKZoAz8w,en,,['https://pbs.twimg.com/media/FHAFvnyXwAc2ZtS.jpg'],Twitter for Android,,,
42,2021-12-15 21:01:03+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @ScheepjesS: De Asian Bulk er op de Nieuwe Maas. #havenrotterdam #bootjeskijken https://t.co/epVtuOfpcE,nl,"['havenrotterdam', 'bootjeskijken']",['https://pbs.twimg.com/media/FGpFqWXXMAEkhfI.jpg'],Twitter for Android,,,
43,2021-12-14 20:49:36+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @GaloMonge: ""MONTE UDALA"".
Monoboya @PuertoAlgeciras 
@boludacm
#vbtron https://t.co/X2B1JRZXXa",in,['vbtron'],['https://pbs.twimg.com/media/FGl-8zfXsAIYTo_.jpg'],Twitter for Android,,,
44,2021-12-12 07:06:54+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @AfricaUya: SEAMERIT anchored ⚓️ #Ship #shipsinpics #maritime #VTS #shipspotter #Tarragona https://t.co/bAguyn0B4R,en,"['Ship', 'shipsinpics', 'maritime', 'VTS', 'shipspotter', 'Tarragona']",['https://pbs.twimg.com/media/FGV6gj_X0AIn-BM.jpg'],Twitter for Android,,,
45,2021-12-08 05:48:05+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @loodsjol: Waalhaven BP23 gepeild ✅ https://t.co/elcLh3qug1,nl,,['https://pbs.twimg.com/media/FGAkYf7X0AAH5VT.jpg'],Twitter for Android,,,
46,2021-11-30 05:27:20+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @TheSuffolkMan: @ShippingMag @HavenPortsShips @RetiredDockers #StourEstuary #Felixstowe #Harwich https://t.co/XrI9BAjHqF,und,"['StourEstuary', 'Felixstowe', 'Harwich']",['https://pbs.twimg.com/media/FFWPQeGWQAAtjrS.jpg'],Twitter for Android,,,
47,2021-11-29 05:42:10+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @TheSuffolkMan: #Port of #Felixstowe #Suffolk @RetiredDockers https://t.co/Qxjrk59gru,und,"['Port', 'Felixstowe', 'Suffolk']",['https://pbs.twimg.com/media/FFRsnFRX0AIuDe6.jpg'],Twitter for Android,,,
48,2021-11-25 08:07:58+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @spinnakerglobal: Wishing all our US friends a Happy Thanksgiving! 🦃🍂🍗🇺🇸 https://t.co/QEtKLGLEmP,en,,['https://pbs.twimg.com/media/FFBjwL4WYAAEC4O.jpg'],Twitter for Android,,,
49,2021-11-23 05:59:27+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @vocescoruna: El temporal fuerza a dos buques a refugiarse en el puerto de A Coruña https://t.co/nk6JMC11yI https://t.co/XFPnwtHP8S,es,,['https://pbs.twimg.com/media/FEy9PvvWUAEOxSA.jpg'],Twitter for Android,,,
50,2021-11-23 05:57:58+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @ScotlandDX: Wilson Dordrecht about to anchor off Gourock for Glasgow after arriving from Ayr #shipping https://t.co/vkCawkbFMA,en,['shipping'],['https://pbs.twimg.com/media/FE1ZOzFWYAUDPbX.jpg'],Twitter for Android,,,
51,2021-11-20 08:57:48+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @PortofJohnstown: The Harvest Spirit entering the loading berth under the moonlight. Loading to commence shortly. https://t.co/ysTAfrM2xT,en,,['https://pbs.twimg.com/media/FElyIUoXEAYLZk0.jpg'],Twitter for Android,,,
52,2021-11-17 05:53:09+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @CCGcap10: Looking down on the Quebec City Coast Guard base  CCGS Griffon all lit up. ⁦@CoastGuardCAN⁩ https://t.co/FemLT1oFd8,en,,['https://pbs.twimg.com/media/FEWoR5rWYAQGR4e.jpg'],Twitter for Android,,,
53,2021-11-16 07:33:11+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @fullersimon1: Cracking sunset this evening #shipsinpics https://t.co/8DcnZd074H,en,['shipsinpics'],['https://pbs.twimg.com/media/FEQ8ESJXMA8bq6s.jpg'],Twitter for Android,,,
54,2021-11-15 05:47:21+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @NoticiasMar: El trabajo en la mar 🌊 
https://t.co/gUEJ3AVU1Q",es,,['https://pbs.twimg.com/ext_tw_video_thumb/1459633546528628737/pu/img/qKDB9nzeqBO0Y3GP.jpg'],Twitter for Android,,,
55,2021-11-14 17:57:47+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @GeoffreyWatson2: Thames shipping - Part 2 @LondonPortAuth  - SSI Erdogan Bey, King Gregory &amp; Yasa Pelican. https://t.co/5jvbR9ovfF",en,,['https://pbs.twimg.com/media/FEJm_RBXsAAUK_m.jpg'],Twitter for Android,,,
56,2021-11-14 07:01:40+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @NoticiasMar: Carga de contenedores reefer ❄️ en el MSC LAUSANNE.

¿Sabes dónde está tomada la fotografía? 😉 https://t.co/3pwTP85OwS",es,,['https://pbs.twimg.com/media/FED0RJ8XsAMQwBk.jpg'],Twitter for Android,,,
57,2021-11-13 06:39:54+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @Shieldhall: ⌛5 days to go until we launch our 2022 sailing programme!⌛

Image - Alan Kirby https://t.co/8o6vAdSC7Y",en,,['https://pbs.twimg.com/media/FEAwLnIXEAozcFO.jpg'],Twitter for Android,,,
58,2021-11-12 05:43:41+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @ScotlandDX: Mainland passing Gourock inbound for Rothesay Dock Clydebank from Plymouth #shipping https://t.co/BeGqnGqliv,en,['shipping'],['https://pbs.twimg.com/media/FD8n998WYAYd9UC.jpg'],Twitter for Android,,,
59,2021-11-08 05:49:01+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @TankerTimelapse: Escape from Fawley https://t.co/sidkICBrMS,en,,['https://pbs.twimg.com/ext_tw_video_thumb/1457263733282152451/pu/img/Y_-6qkt1k0QAAeaM.jpg'],Twitter for Android,,,
60,2021-11-06 06:39:10+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @TankerTimelapse: Sky Princess to Marchwood https://t.co/wkTSouS2AS,en,,['https://pbs.twimg.com/ext_tw_video_thumb/1456652294041350144/pu/img/mP6MDO7JOGQXZq8g.jpg'],Twitter for Android,,,
61,2021-11-01 06:56:00+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @TankerTimelapse: Escape from Portsmouth https://t.co/6ck52tEDek,en,,['https://pbs.twimg.com/ext_tw_video_thumb/1454842209812033541/pu/img/mtzvPehMT3RBvX-K.jpg'],Twitter for Android,,,
62,2021-10-28 10:29:03+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @TankerTimelapse: Good morning Southampton and Spirit of Disco, sponsored by Gloria Gaynor. https://t.co/NE6MhmI5m3",en,,['https://pbs.twimg.com/ext_tw_video_thumb/1453633644065660928/pu/img/VTzYrI5E7dz9nsMO.jpg'],Twitter for Android,,,
63,2021-10-27 12:46:06+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @ScheepjesS: De Moseldijk aan de Lloydkade. #havenrotterdam #bootjeskijken https://t.co/CoUwuzmc78,nl,"['havenrotterdam', 'bootjeskijken']",['https://pbs.twimg.com/media/FCtL4KjXMAAQFt6.jpg'],Twitter for Android,,,
64,2021-10-26 06:43:59+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @PlymCatte: 🌈 over the #Cattewater https://t.co/c8LKbw7UW1,en,['Cattewater'],['https://pbs.twimg.com/media/FCjnn7vXEAAHNuv.jpg'],Twitter for Android,,,
65,2021-10-26 06:43:48+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @TankerTimelapse: Massive Beaver in Pompey https://t.co/KRgSzEUrbR,en,,['https://pbs.twimg.com/media/FCjT-R-XoAMyZSm.jpg'],Twitter for Android,,,
66,2021-10-25 05:55:58+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @TankerTimelapse: Tight lines https://t.co/omS81B82ie,en,,['https://pbs.twimg.com/media/FCdvJIkXMAkPed0.jpg'],Twitter for Android,,,
67,2021-10-21 11:40:34+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @donships1: Chusan 1949-1973 24,215 P &amp; O Line by Vickers Armstrongs, #Barrow
Scrapped in Kaohsiung #shipsinpics https://t.co/kLDF2lvCZt",en,"['Barrow', 'shipsinpics']",['https://pbs.twimg.com/media/FCNZ-PLXIAMGZrC.jpg'],Twitter for Android,,,
68,2021-10-20 18:55:34+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @PilotHarbour: Spartacus berthed Sines port. 
https://t.co/hIA2k6D45I https://t.co/cNYe1mCOPa",en,,['https://pbs.twimg.com/media/FCKQculWYAUfYnq.jpg'],Twitter for Android,,,
69,2021-10-19 05:44:27+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,"RT @GibraltarPilots: A busy morning here…..Britannia, Club Med 2 and Clio. https://t.co/m33Pj27dHp",en,,['https://pbs.twimg.com/media/FCChlIpWUAAm-tn.jpg'],Twitter for Android,,,
70,2021-10-18 05:56:36+00:00,Shipping Mag,ShippingMag,Shipping Today & Yesterday - the monthly magazine for the shipping enthusiast with all the latest news and features.,United Kingdom,RT @303032_trains: The @PS_Waverley is seen moored outside Glasgow Science Centre this afternoon 16.10.21 https://t.co/7eZXcuz5FY,en,,['https://pbs.twimg.com/media/FB1-txjXoAEcXqh.jpg'],Twitter for Android,,,
