,created_at,user_name,screen_name,description,user_location,text,language,hashtags,media_url,source,coordinates,place,time_zone
12,2022-03-07 20:34:00+00:00,The Mirror,DailyMirror,"The official Mirror Twitter account 
(Daily Mirror, Sunday Mirror & Mirror Online)
🗞️ - real news in real time
@MirrorBreaking_ for breaking news 🚨",UK,"Video captures Ukrainian navy opening fire and appears to hit Russian warship
https://t.co/ncuNGHzJf7 https://t.co/UTal1tgJsu",en,,['https://pbs.twimg.com/media/FNQhqzSXMAMQ-WZ.jpg'],TweetDeck,,,
13,2022-03-07 20:11:02+00:00,軍艦を偏見とガバガバ知識で語るbot,warship_hengaba,その名の通り軍艦を偏見とガバガバ知識で語るbotです。30分に1回はつぶやきます。  艦これ、戦艦少女、アズールレーンとかの萌ミリネタ多めなので、苦手な方は注意してください  現在146隻登録済。,どこか,"フレッチャー級駆逐艦/アメリカ/駆逐艦
チート国らしく建造数175隻を数える駆逐艦。しかも性能が良かったのでサムナー級、ギアリング級のベースにもなり、それも含めると更に増える模様
実は魚雷を10本搭載する脳筋仕様なんだよなぁ…
https://t.co/4YSfnxLWDb",ja,,['https://pbs.twimg.com/media/DmcxUoCV4AAAhxp.jpg'],twittbot.net,,,
14,2022-03-07 20:08:52+00:00,John Reeks,wartsandbrawls,Historian at Bristol University. Early modern religion and politics. I also like farms.,"Bristol, United Kingdom","Feck off, Russian warship https://t.co/FuXikRIa55",en,,['https://pbs.twimg.com/tweet_video_thumb/FNRcq_sXoAEs4mC.jpg'],Twitter for iPhone,,,
15,2022-03-07 19:48:04+00:00,Radio Control Model Vehicles,ModelVehicles,"Radio Control Model Vehicles, Toys and Control Line. Selected Items. Deals. Product Information. Daily Updated. (eBay Links)",,"1:360 Scale 28"" Inch Remote Controlled Warship Battleship Rc Ship 20-25km/h On https://t.co/noCbVZUjeY eBay https://t.co/KxEpqF2Tjp",en,,['https://pbs.twimg.com/media/FNRX6kJVcAI5EwE.jpg'],dlvr.it,,,
16,2022-03-07 19:44:29+00:00,Iam🇵🇸develop🇵🇰live🇨🇦love🇹🇷my net🇦🇫,GlobalHelpdotca,"I am a Consultant Contractor to develop local economies and industries, develop education, healthcare systems..open for proposals at the moment..","British Columbia, Canada",The warship that suffered a direct hit by the Ukrainian army of this type https://t.co/xQV5foc0h0,en,,['https://pbs.twimg.com/media/FNRXGMgVQAE3QZy.jpg'],Twitter for Android,,,
17,2022-03-07 19:40:57+00:00,軍艦を偏見とガバガバ知識で語るbot,warship_hengaba,その名の通り軍艦を偏見とガバガバ知識で語るbotです。30分に1回はつぶやきます。  艦これ、戦艦少女、アズールレーンとかの萌ミリネタ多めなので、苦手な方は注意してください  現在146隻登録済。,どこか,"056型コルベット/中国/コルベット
米軍がLCSとかいう対自爆ボート用艦艇作って迷走してるのを尻目に中国が作ったコルベット
革新技術は使ってないがその分手堅い設計にしてあるから評価は高いぞ
そのせいか姉妹艦の数が50隻を超えた模様
https://t.co/KLfktPXiDB",ja,,['https://pbs.twimg.com/media/DBClwiFVYAEeWrO.jpg'],twittbot.net,,,
18,2022-03-07 19:37:00+00:00,The Mirror,DailyMirror,"The official Mirror Twitter account 
(Daily Mirror, Sunday Mirror & Mirror Online)
🗞️ - real news in real time
@MirrorBreaking_ for breaking news 🚨",UK,"Video captures Ukrainian navy opening fire and appears to hit Russian warship
https://t.co/ncuNGHi7Qx https://t.co/U6SWXHANnt",en,,['https://pbs.twimg.com/media/FNQhs8KX0AEgGAa.jpg'],TweetDeck,,,
19,2022-03-07 19:19:37+00:00,JimmyJ 💙💛,jimmyj48125,Just a regular guy from Metro Detroit. Try to share things I think are important.,,@biannagolodryga F You Russian warship! 🇺🇲 https://t.co/KeyIbLSsrR,en,,['https://pbs.twimg.com/tweet_video_thumb/FNRRZhpWQAEVEmU.jpg'],Twitter for Android,,,
20,2022-03-07 19:15:17+00:00,Sarah Greenhalgh,GreenhalghSarah,Europe Correspondent @7NewsAustralia | Email: sgreenhalgh@seven.com.au | Instagram: @sarahgreenhalgh,"London, England","On billboards all over Ukraine.. and on the back of this truck in Poland. 
“Russian warship f*** off” https://t.co/R1v0dS6BR7",en,,['https://pbs.twimg.com/media/FNRQZy1X0AE_CVr.jpg'],Twitter for iPhone,,"Place(_api=<tweepy.api.API object at 0x000002C9D2743AC0>, id='341052b72a294f4b', url='https://api.twitter.com/1.1/geo/id/341052b72a294f4b.json', place_type='city', name='Lublin', full_name='Lublin, Poland', country_code='PL', country='Poland', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002C9D2743AC0>, type='Polygon', coordinates=[[[22.453445, 51.1394924], [22.673515, 51.1394924], [22.673515, 51.29656], [22.453445, 51.29656]]]), attributes={})",
21,2022-03-07 19:10:00+00:00,The Mirror,DailyMirror,"The official Mirror Twitter account 
(Daily Mirror, Sunday Mirror & Mirror Online)
🗞️ - real news in real time
@MirrorBreaking_ for breaking news 🚨",UK,"Video captures Ukrainian navy opening fire and appears to hit Russian warship
https://t.co/ncuNGHzJf7 https://t.co/sWJxr05Yq0",en,,['https://pbs.twimg.com/media/FNQhnXWXsAs97Pe.jpg'],TweetDeck,,,
22,2022-03-07 19:04:11+00:00,Lego - Rare and Vintage Collectibles,collectlegos,"We help collectors and enthusiasts find vintage and collectible Legos.  

Not an official Lego page. 

We may receive a small commission on some links",,LEGO Castle 7048 Troll Warship w/ Instructions. Rare Set Few pieces missing https://t.co/xqbJUnadRf #lego #legofan https://t.co/dnmmdlfhqm,en,"['lego', 'legofan']",['https://pbs.twimg.com/media/FNRN30SWUAIGOmA.jpg'],RSS Ground,,,
23,2022-03-07 18:57:50+00:00,Adam Abdullah,tommycats4,📹Gray Zone Journalist study/ business administra☄️ ✋If you want freedom you must fight for it❗️”cat’s lover🐈‍⬛”,"Manchester, England","#Ukraine
Ukrainian army destroys Russian warship in the Black Sea https://t.co/R5OfFXwvWZ",en,['Ukraine'],['https://pbs.twimg.com/media/FNRMarYXMAQYUW1.jpg'],Twitter for Android,,,
24,2022-03-07 18:55:32+00:00,Bloodline,Bloodli98460013,"🦁 Graphic Artist/Humanitarian
#FreeSyria",,Russian Warship.... https://t.co/KBffGVCbmv,en,,['https://pbs.twimg.com/media/FNRL5B4X0AEqWTp.jpg'],Twitter for Android,,,
25,2022-03-07 18:51:45+00:00,Ampariues :-),ampasmo,Sorprendiéndome de la realidad. Deconstruyendo estereotipos. A la verdad por el debate. Datos gana a opiniones,El mundo ,"@sumlenny ""Russian Warship, go fuck yourself"" 💪🏼💪🏼💪🏼 https://t.co/FABbAoG9iW",en,,['https://pbs.twimg.com/media/FNRJ8EiWYAAi7fj.jpg'],Twitter for Android,,,
26,2022-03-07 18:47:02+00:00,Ampariues :-),ampasmo,Sorprendiéndome de la realidad. Deconstruyendo estereotipos. A la verdad por el debate. Datos gana a opiniones,El mundo ,"@Liveuamap @TarasChmut ""Russian Warship, go fuck yourself"" 💪🏼💪🏼💪🏼 https://t.co/FABbAoG9iW",en,,['https://pbs.twimg.com/media/FNRJ8EiWYAAi7fj.jpg'],Twitter for Android,,,
27,2022-03-07 18:45:00+00:00,The Mirror,DailyMirror,"The official Mirror Twitter account 
(Daily Mirror, Sunday Mirror & Mirror Online)
🗞️ - real news in real time
@MirrorBreaking_ for breaking news 🚨",UK,"Video captures Ukrainian navy opening fire and appears to hit Russian warship
https://t.co/ncuNGHi7Qx https://t.co/EFvKBpROB4",en,,['https://pbs.twimg.com/media/FNQhhkzXMAQqbtG.jpg'],TweetDeck,,,
28,2022-03-07 18:40:53+00:00,軍艦を偏見とガバガバ知識で語るbot,warship_hengaba,その名の通り軍艦を偏見とガバガバ知識で語るbotです。30分に1回はつぶやきます。  艦これ、戦艦少女、アズールレーンとかの萌ミリネタ多めなので、苦手な方は注意してください  現在146隻登録済。,どこか,"わかば/日本/護衛艦(DE)
旧海軍の「梨」を引き上げたら状態が良かったので再利用してみた。
・・・沈没艦を再利用するとかどんだけ旧海軍の後継組織である証明が欲しかったんですかね？
機関部の騒音がひどく、おまけに幽霊騒動まで起きた
https://t.co/eygOvlv81G",ja,,['https://pbs.twimg.com/media/DHwZLUYUQAEDOce.jpg'],twittbot.net,,,
29,2022-03-07 18:32:49+00:00,J⭕s Aameyri 🇺🇦,JosAameyri,"Echtgenoot en trotse vader. Docent MEd SEN en Biologie, Economie gegeven. Gemeente Westland. #TeamD66

Tweets op persoonlijke titel.","Westland, Nederland","@KyivIndependent Ukraine is a sovereign country.
""Russian Warship..."" https://t.co/1PaC5tyaxO",en,,['https://pbs.twimg.com/media/FNRGsRxXIAImCOq.jpg'],Twitter for Android,,,
30,2022-03-07 18:26:15+00:00,kostlannova@email.cz,kostlannova,"Středověk, historie, politika, svoboda zvířat - Medieval Age, history, politics, liberty for animals",,"A street in Prague bears the name : "" Russian warship fuck you."" https://t.co/8IMnDaFbTJ",en,,['https://pbs.twimg.com/media/FNREe4nWQAAA6rn.png'],Twitter Web App,,,
31,2022-03-07 18:11:15+00:00,Ukraine Update 🇺🇦,Ukrain_War,"#Ukraine war Latest update

❤ Heartly Thanks to all the followers (family) for encouraging us by #ReTweeting ❤","Kyiv, Ukraine ","#Russian warship go nah * y
 The Valkyries of #Kyiv will kill you! https://t.co/yB1C4XQqkj",en,"['Russian', 'Kyiv']",['https://pbs.twimg.com/ext_tw_video_thumb/1500896842246402048/pu/img/DQIuBn1dnIV-bvqZ.jpg'],Twitter for Android,,,
32,2022-03-07 18:11:01+00:00,軍艦を偏見とガバガバ知識で語るbot,warship_hengaba,その名の通り軍艦を偏見とガバガバ知識で語るbotです。30分に1回はつぶやきます。  艦これ、戦艦少女、アズールレーンとかの萌ミリネタ多めなので、苦手な方は注意してください  現在146隻登録済。,どこか,"ズムウォルト/アメリカ/駆逐艦
「最新技術を沢山詰め込めば最強艦が出来るんじゃね？」と子供の発想で作ってみたら、コストばっか跳ね上がって肝心の装備はどいつもこいつも開発失敗
結果、空母並に値段が高い実験艦になった
現実は非情である
https://t.co/BxaLKir10n",ja,,['https://pbs.twimg.com/media/DA-A4V7VYAANLHD.jpg'],twittbot.net,,,
33,2022-03-07 18:02:57+00:00,Roman,Roman67678633,,,"@KyivIndependent Ukrainian artillerymen: ""Russian warship go to dick!"".  The ship ""Vasily Bykov"" obeyed and left! https://t.co/gdtcEt7uGm",en,,['https://pbs.twimg.com/ext_tw_video_thumb/1500894744213442564/pu/img/SfgnJAjg1cyqpDjE.jpg'],Twitter Web App,,,
34,2022-03-07 17:58:46+00:00,Raymond Olson,raymolson1,"Progressive. Ecocide=Suicide. Not Voting =Surrender. No legitimate government without free and fair elections. Apathy=Support for the corrupt
DMs not answered.",,@BlackholeEyes @JakaitisRobert @ReaganBattalion Like the Ukrainians told the russian warship..... https://t.co/tN1VXrsCMb,en,,['https://pbs.twimg.com/media/FNQ-5SmWYAw_5KX.jpg'],Twitter for Android,,,
35,2022-03-07 17:58:22+00:00,Roman,Roman67678633,,,"@TheEconomist Ukrainian artillerymen: ""Russian warship go to dick!"".  The ship ""Vasily Bykov"" obeyed and left! https://t.co/MMhQ41SNfH",en,,['https://pbs.twimg.com/ext_tw_video_thumb/1500893596517548040/pu/img/WFhnCGDDDO5xlrcs.jpg'],Twitter Web App,,,
36,2022-03-07 17:56:45+00:00,Roman,Roman67678633,,,"Ukrainian artillerymen: ""Russian warship go to dick!"".  The ship ""Vasily Bykov"" obeyed and left! https://t.co/zgBoXfpsjV",en,,['https://pbs.twimg.com/ext_tw_video_thumb/1500893148175863809/pu/img/A30RN4J-RR8iqadc.jpg'],Twitter Web App,,,
37,2022-03-07 17:52:50+00:00,星,xing27801255,,,@ido_meta @PancakeSwap @MEXC_Global May I ask what to buy the warship https://t.co/iBiGdzHpdG,en,,['https://pbs.twimg.com/media/FNQ9h3wacAA5Yki.jpg'],Twitter Web App,,,
38,2022-03-07 17:51:55+00:00,星,xing27801255,,,@ido_meta @MEXC_Global @cz_binance @gate_io @elonmusk May I ask what to buy the warship https://t.co/ftBwiTqPbK,en,,['https://pbs.twimg.com/media/FNQ9URxacAAsgXM.jpg'],Twitter Web App,,,
39,2022-03-07 17:40:56+00:00,軍艦を偏見とガバガバ知識で語るbot,warship_hengaba,その名の通り軍艦を偏見とガバガバ知識で語るbotです。30分に1回はつぶやきます。  艦これ、戦艦少女、アズールレーンとかの萌ミリネタ多めなので、苦手な方は注意してください  現在146隻登録済。,どこか,"ドイッチュラント/ドイツ/装甲艦(重巡洋艦)
連合国に課せられた縛りプレイの中で生まれた艦
正直火力と速力が中途半端だったが、航続距離が通商破壊にもってこいな長さだったので各国が対策を考えるハメになった
後にリュッツォウに改名した
https://t.co/5nGcUwnbft",ja,,['https://pbs.twimg.com/media/DBaWY9MUAAAPMW3.jpg'],twittbot.net,,,
40,2022-03-07 17:38:54+00:00,earwulf,earwulf,,,"‘Russian Warship, Go F*ck Yoursel… https://t.co/qYpnzxHqDs",en,,['https://pbs.twimg.com/media/FNQ6V16aQAIzEkZ.jpg'],Twitter for iPhone,,,
